word,is_eng,is_cro
istrgla,0,1
ogriješi,0,1
odumru,0,1
narastao,0,1
tragala,0,1
šljokice,0,1
žestio,0,1
izvrnost,0,1
radiokirurgije,0,1
bečkome,0,1
proganjale,0,1
uticaj,0,1
artizam,0,1
neinteligentnim,0,1
tv-show,1,0
regenerativno,0,1
velikaše,0,1
priređuje,0,1
aerobnih,0,1
lapsusom,0,1
lagerom,0,1
pećinu,0,1
peharom,0,1
teglili,0,1
opozvalo,0,1
samodestrukciju,0,1
ljuštiti,0,1
pristizali,0,1
sjedeća,0,1
tajkunima,0,1
dekonstruira,0,1
naplaćujem,0,1
razvikanom,0,1
krapinsko-zagorske,0,1
špičaste,0,1
vizualizaciju,0,1
ugrađuje,0,1
nadilaženju,0,1
racionalnijih,0,1
kinološki,0,1
preglasavanja,0,1
cirkularno,0,1
erotskoj,0,1
nomotehničkom,0,1
bakrenu,0,1
potezanja,0,1
periski,0,1
purističkom,0,1
išarana,0,1
sadomazohizam,0,1
supersoničnog,0,1
piciginu,0,1
imovinskih,0,1
ranojutarnje,0,1
balvanom,0,1
brojalica,0,1
raskvašene,0,1
odleđivanje,0,1
pašticadi,0,1
biše,0,1
odustati,0,1
proputovanja,0,1
poklonjenje,0,1
juniorkom,0,1
nelagalnih,0,1
svehrvatsko,0,1
učinkovitog,0,1
zločest,0,1
pomirljivom,0,1
zavidne,0,1
navuci,0,1
zračna,0,1
loženjem,0,1
povjerensta,0,1
nezavidna,0,1
ponižene,0,1
prve,0,1
režimlija,0,1
obaveznoj,0,1
polusatni,0,1
pariranja,0,1
uskršnjeg,0,1
probušenu,0,1
medvjeđu,0,1
glasačice,0,1
prevrnule,0,1
raspoređivanjem,0,1
uzdiše,0,1
neuronsku,0,1
ljubazniji,0,1
pjesme,0,1
milostivo,0,1
žgoljavi,0,1
abdikacijom,0,1
penalizacija,0,1
armensku,0,1
neprijateljskim,0,1
fusnotama,0,1
izobličuje,0,1
mjesto,0,1
kolaborator,0,1
izotope,0,1
vlasnička,0,1
uresi,0,1
supertalentiranog,0,1
treniram,0,1
obveznikaposlodavaca,0,1
kvantne,0,1
svjetova,0,1
razdraganost,0,1
ilovaču,0,1
južnoameričkim,0,1
elaborirati,0,1
jugokomunističke,0,1
starijima,0,1
uginulu,0,1
zrakoplova,0,1
spremne,0,1
čunjeva,0,1
odvjentika,0,1
kronologiju,0,1
razriješenog,0,1
pakistanska,0,1
podstanarskim,0,1
rukovode,0,1
pritužbe,0,1
reagiram,0,1
iznenadit,0,1
živjela,0,1
usmjerenosti,0,1
ažurirano,0,1
omanjem,0,1
etiketirala,0,1
rasvjetnu,0,1
ustajete,0,1
uspaničeno,0,1
žesticu,0,1
tipla,0,1
vlastohleplje,0,1
higijeni,0,1
uzbudljivijim,0,1
priklonile,0,1
ročnoj,0,1
ekonomsko-političkom,0,1
brzorastućom,0,1
zelenim,0,1
mužjakom,0,1
kapetani,0,1
suprotstavljena,0,1
fotografkinja,0,1
neetične,0,1
amputacijom,0,1
eskplozija,0,1
trudeći,0,1
austrijsko-slovenske,0,1
pobijedile,0,1
prozapadnoj,0,1
priznavala,0,1
iznajmljene,0,1
funkcijsko,0,1
kronološkim,0,1
debelog,0,1
kajkavštini,0,1
ogrnutih,0,1
jalnuši,0,1
neodržavanja,0,1
odvesla,0,1
trunuli,0,1
analiziralo,0,1
ekoproizvode,0,1
uslikala,0,1
napon,0,1
prokazivani,0,1
ispuzao,0,1
socijalnost,0,1
klerikalna,0,1
adaptivnog,0,1
skužite,0,1
isporučivan,0,1
stanjivanjem,0,1
iskopano,0,1
kori,0,1
milozvučne,0,1
paraplegičara,0,1
dvokotačnu,0,1
bubnjare,0,1
briznule,0,1
prazne,0,1
uništavano,0,1
svjeze,0,1
kurdskoga,0,1
zrelom,0,1
naricali,0,1
pulmologija,0,1
uzgojnim,0,1
košnicama,0,1
vrtićem,0,1
veronskim,0,1
protuustavnoj,0,1
slušaonici,0,1
izvanvremensku,0,1
neznalicama,0,1
stjegovima,0,1
osvajačica,0,1
žalostilo,0,1
lozinku,0,1
majoran,0,1
policajcima,0,1
hinduske,0,1
neopravdanog,0,1
češkala,0,1
kolnicima,0,1
kogeneracijskim,0,1
samozvana,0,1
vrijednije,0,1
preporodilo,0,1
oraškom,0,1
dorađivane,0,1
endokrine,0,1
izjaviši,0,1
crowdfunding,1,0
hibridnih,0,1
dojam,0,1
zamlje,0,1
nominirati,0,1
negledljivi,0,1
videopozivi,0,1
propadnu,0,1
grudnjaka,0,1
halucinirala,0,1
prošarano,0,1
nedovoljnoga,0,1
ukopnog,0,1
dvokružnog,0,1
naredniče,0,1
bolno,0,1
europodručju,0,1
ispijala,0,1
antologijama,0,1
naturalnom,0,1
botoni,0,1
britvama,0,1
blatiti,0,1
paradoksi,0,1
potkupili,0,1
napravti,0,1
pravilnog,0,1
prasca,0,1
cinkovog,0,1
odašilje,0,1
namirio,0,1
utjerivao,0,1
bokobran,0,1
opetovanoga,0,1
nutritivnom,0,1
datumima,0,1
paničariti,0,1
opernih,0,1
kvotu,0,1
neprovjerena,0,1
progutati,0,1
preliminarnim,0,1
utemeljiteljskoj,0,1
napetima,0,1
nespreman,0,1
hitnijim,0,1
strmoglavljuje,0,1
neuralnih,0,1
odvučem,0,1
tvrdoglavost,0,1
profesionalnija,0,1
ukrašavanje,0,1
kontraudara,0,1
fanatizmom,0,1
iščekivali,0,1
neprijateljstvima,0,1
strojeva,0,1
četvorica-petorica,0,1
kapat,0,1
podužih,0,1
rudarsko,0,1
razmijenjeni,0,1
ucjenjivačku,0,1
kubansku,0,1
neprijeporan,0,1
roditeljicama,0,1
balansiranja,0,1
eskadroni,0,1
izazovniji,0,1
mostogradnja,0,1
modom,0,1
redistribuiranja,0,1
solisticama,0,1
djetetovim,0,1
dramskih,0,1
refinancira,0,1
polugodište,0,1
ostani,0,1
postupnika,0,1
utrljavaju,0,1
mulo,0,1
glagoljica,0,1
pribjegli,0,1
prizvuk,0,1
prijavljivat,0,1
lobisti,0,1
degustacijskim,0,1
sjeverozapadnjak,0,1
intrige,0,1
neodgodivim,0,1
kutci,0,1
prihvaćajući,0,1
zadržavajte,0,1
prihodujete,0,1
narodnoj,0,1
ponovljenoj,0,1
ostavljenoj,0,1
pretposljednjega,0,1
nenaplaćivanje,0,1
dimljen,0,1
lipicance,0,1
kinopremijere,0,1
pokupljenom,0,1
bolnice,0,1
americkom,0,1
preopterećenje,0,1
kanalizacijska,0,1
udavio,0,1
anorganskog,0,1
mokrili,0,1
praktikumu,0,1
otkupljivača,0,1
napastvovanju,0,1
suglasno,0,1
tlačne,0,1
najprihvatljivijim,0,1
zabranjena,0,1
osovinskog,0,1
drugookrivljeniku,0,1
grešnici,0,1
baštinica,0,1
viceprvake,0,1
diplomce,0,1
utrčavanja,0,1
fotomonografiji,0,1
izvadile,0,1
veletrgovini,0,1
prpošnosti,0,1
demantirala,0,1
urešenim,0,1
iscjeljivao,0,1
junakinji,0,1
žustroj,0,1
čuđenja,0,1
uvezemo,0,1
stolaca,0,1
reorganiziranja,0,1
pretkazatelj,0,1
poticali,0,1
uglavljenog,0,1
janjičara,0,1
vlast,0,1
ljubićima,0,1
taraca,0,1
protestirat,0,1
izlošci,0,1
zabezeknuo,0,1
agronomska,0,1
rasplaču,0,1
prikočio,0,1
njihovo,0,1
pokaz,0,1
najotkačenijih,0,1
vokalisti,0,1
groba,0,1
banka,0,1
peterce,0,1
rehabilitacijski,0,1
sumnjičen,0,1
libijski,0,1
prašku,0,1
bistrih,0,1
klifa,0,1
implementiramo,0,1
paketnih,0,1
župljanki,0,1
zakazo,0,1
dosadašnjoj,0,1
igranima,0,1
ulijenio,0,1
upitala,0,1
sparene,0,1
građevince,0,1
hinjenu,0,1
uočavamo,0,1
strvinu,0,1
zločinci,0,1
deri,0,1
civilizaciju,0,1
mekih,0,1
kurs,0,1
napasnika,0,1
kompilaciju,0,1
postupanja,0,1
čačakanju,0,1
naručenom,0,1
biserna,0,1
kobase,0,1
odi,0,1
obljubiti,0,1
klasičnije,0,1
bombarderima,0,1
striko,0,1
zidića,0,1
telku,0,1
razvodima,0,1
konverzacija,0,1
opredijeli,0,1
osvježio,0,1
žarkocrvenu,0,1
dopuzala,0,1
najbržih,0,1
poljem,0,1
posjetiteljici,0,1
nepodesna,0,1
doktrine,0,1
avangardnu,0,1
dostignutog,0,1
likvidiranja,0,1
otvorite,0,1
kroj,0,1
kabinom,0,1
lajavi,0,1
koeficijent,0,1
odašiljači,0,1
pretresima,0,1
priznat,0,1
uletavanje,0,1
pretenzije,0,1
izjašnjavanjima,0,1
zadruge,0,1
samoodrživa,0,1
zavili,0,1
violinistica,0,1
simultanu,0,1
trijumfirala,0,1
interesantnijih,0,1
relativnih,0,1
kodom,0,1
navalimo,0,1
raskošne,0,1
uranjamo,0,1
gestacijske,0,1
internetima,0,1
otkapanja,0,1
pedesetih,0,1
neočišćenih,0,1
ordinarijem,0,1
malograđanska,0,1
sirena,0,1
digitalno,0,1
krivotvorenog,0,1
adekvatni,0,1
oblizat,0,1
južnoeuropskih,0,1
sklonost,0,1
urbaniziranog,0,1
ordinarij,0,1
individualizacija,0,1
podučje,0,1
trpanje,0,1
njuškalo,0,1
močvarna,0,1
tinejdžericom,0,1
uspješno,0,1
razduživanju,0,1
metakarpalne,0,1
četveroznamenkastim,0,1
traumatizirana,0,1
nespecificirani,0,1
bivši,0,1
nogometašem,0,1
evenutalnom,0,1
prestrojili,0,1
intonaciju,0,1
uhljebništva,0,1
testni,0,1
silovitije,0,1
startnina,0,1
najnaseljenijih,0,1
othrva,0,1
brzini,0,1
isprovocirat,0,1
najdivnijom,0,1
bademe,0,1
sjajite,0,1
smjerokaza,0,1
klasnog,0,1
sjeverozapadnjaka,0,1
polumaratonci,0,1
anglomeracije,0,1
obistini,0,1
fenomenalno,0,1
utakmcie,0,1
lijepoj,0,1
klerikalnim,0,1
debitant,0,1
objedujemo,0,1
zbližavanjem,0,1
pećinari,0,1
kompleksnosti,0,1
odrebe,0,1
najugroženijoj,0,1
egzaltacija,0,1
križance,0,1
mlinski,0,1
rovokopača,0,1
hrvastkoj,0,1
suzbijati,0,1
libertarijanizam,0,1
prijeizborna,0,1
preradilo,0,1
neustavnost,0,1
klišeizirano,0,1
rasplesanoj,0,1
umjetnikovi,0,1
mućkalicu,0,1
lijevoliberalni,0,1
petogodišnjih,0,1
uspjelim,0,1
procesuiran,0,1
koincidiralo,0,1
etapni,0,1
diskreditirane,0,1
korespodenciju,0,1
romansiranim,0,1
obnovljivosti,0,1
iznošenjem,0,1
omogućenu,0,1
počinjite,0,1
osebujnosti,0,1
aspargina,0,1
utjerale,0,1
diverzantski,0,1
rastegnule,0,1
okrugloga,0,1
voluminoznim,0,1
bivala,0,1
zagrijati,0,1
raščlamba,0,1
stenograma,0,1
obavljam,0,1
previđena,0,1
koprivničkog,0,1
frigidna,0,1
ponašnje,0,1
ugošćavale,0,1
utjelovio,0,1
izbrišem,0,1
taksi-tržištu,0,1
skautirajući,0,1
anarhizma,0,1
posijalo,0,1
frigidnosti,0,1
posvjetljivanja,0,1
tetovažama,0,1
otplatimo,0,1
profe,0,1
polupan,0,1
aktivistica,0,1
jazavce,0,1
pellentesque,0,0
osuđivali,0,1
nedoličnog,0,1
iračku,0,1
odjenulo,0,1
posječeno,0,1
reprezenatcije,0,1
dizelašima,0,1
filharmoniju,0,1
galaktika,0,1
razrjeđivanja,0,1
ljubavnička,0,1
imahu,0,1
melodijsku,0,1
oročeni,0,1
rogač,0,1
ježe,0,1
vješanje,0,1
gornjogradskim,0,1
zabeštima,0,1
zasjeći,0,1
kilokalorije,0,1
umrijeti,0,1
probosanskim,0,1
izostanci,0,1
medicinski,0,1
univerzum,0,1
najšarenijem,0,1
poklopcima,0,1
al-mohammad,0,0
najurgentnija,0,1
odšutjela,0,1
agilnim,0,1
poliranju,0,1
onemogućene,0,1
kvadratima,0,1
neosvojiv,0,1
opraštanja,0,1
iločkoj,0,1
revizorom,0,1
fotocrtež,0,1
desalinizacija,0,1
talibane,0,1
muslimanskome,0,1
postjugoslavenskim,0,1
nadolaze,0,1
dobno,0,1
poglavnika,0,1
međuresorskoj,0,1
nastavljajući,0,1
podstanarstva,0,1
prisegla,0,1
višekatnica,0,1
samozvanih,0,1
neprijateljsku,0,1
metilen,0,1
oplemeni,0,1
skromnošću,0,1
filcanjem,0,1
pogromom,0,1
incidentnog,0,1
sedmodnevnih,0,1
poimenične,0,1
daleke,0,1
liberalizaciji,0,1
sprovođenja,0,1
najurgentniji,0,1
uglazbljivanje,0,1
štoka,0,1
alpinca,0,1
najadekvatnijim,0,1
avangarde,0,1
neostvarenim,0,1
šatorski,0,1
vodvilj,0,1
zaspimo,0,1
kolonijalna,0,1
harmoniziranja,0,1
zaštitnika,0,1
alpinistice,0,1
velikodušnima,0,1
dizelskom,0,1
pomuzenog,0,1
eno-gastronomsku,0,1
senzibiliziraju,0,1
džigerice,0,1
podmukli,0,1
verbalna,0,1
uvlačila,0,1
prostirkom,0,1
nadlanici,0,1
myarriva,0,0
masturbiranjem,0,1
šikarama,0,1
sentencije,0,1
sistemskom,0,1
dragovoljka,0,1
četvronih,0,1
enciklopedisti,0,1
explosions,1,0
ogromnoga,0,1
kadrovik,0,1
zračile,0,1
sadomazohizma,0,1
fiksiramo,0,1
proučili,0,1
geotehničkih,0,1
potisku,0,1
advokatima,0,1
preslaže,0,1
maglicom,0,1
hirovito,0,1
daškom,0,1
al-šabab,0,0
mjehura,0,1
faksimilu,0,1
lagala,0,1
srpsko-bugarske,0,1
kompakt,0,1
nenadmašeni,0,1
prodefilira,0,1
slunjskom,0,1
hrabru,0,1
normalizirale,0,1
emisijskom,0,1
makljažu,0,1
nastvku,0,1
topovskog,0,1
ozebli,0,1
uređivani,0,1
pretkvalifikacijski,0,1
tipkom,0,1
vojevao,0,1
sezamu,0,1
nedovoljnom,0,1
račje,0,1
olimpijski,0,1
pčelicu,0,1
melosu,0,1
bombastičnu,0,1
destimulaciji,0,1
dekora,0,1
postdoktoranda,0,1
uzgojim,0,1
polu-čovjek,0,1
vođenjima,0,1
uznemiravajući,0,1
glačala,0,1
izjavljuju,0,1
pošalici,0,1
baušteli,0,1
upućivati,0,1
naslaganim,0,1
laganiju,0,1
prvostolnicu,0,1
odstranjivanje,0,1
lipom,0,1
navigaje,0,1
dostatno,0,1
multinacionalnom,0,1
marendama,0,1
tjelesnog,0,1
dozu,0,1
slinjenje,0,1
ušuška,0,1
bankomatu,0,1
disketu,0,1
protuimigracijskim,0,1
razbojničkog,0,1
konzerviranu,0,1
fokstrot,0,1
asocirajući,0,1
uručenim,0,1
dobava,0,1
lijevica,0,1
likovnoga,0,1
viceprvakom,0,1
karbonatne,0,1
aktivacijski,0,1
hodati,0,1
šaleći,0,1
elaboracijom,0,1
bombice,0,1
sunovratu,0,1
tron,0,1
efektnija,0,1
ementaleru,0,1
komunizmom,0,1
bioznanosti,0,1
istančanijim,0,1
obasipati,0,1
trentno,0,1
vrednovali,0,1
dozrijevati,0,1
stupala,0,1
kvalificiranja,0,1
dopunskih,0,1
bungalovima,0,1
situacijski,0,1
carstvom,0,1
razmatrajući,0,1
pulsne,0,1
istospolnom,0,1
temperamentnije,0,1
svećeničkog,0,1
šli,0,1
ogoljeti,0,1
kurkumin,0,1
pulsar,0,1
badmintonska,0,1
napričala,0,1
blizanačkih,0,1
ženstvenim,0,1
zapetljale,0,1
pokrpali,0,1
kapiteli,0,1
sicilijanska,0,1
izdanog,0,1
uskaču,0,1
selima,0,1
obujete,0,1
pohađanja,0,1
pohodi,0,1
provođenoj,0,1
ondašnjeg,0,1
najrjeđa,0,1
potrčati,0,1
inzistiram,0,1
jenima,0,1
nautičko-servisnog,0,1
medu,0,1
dvomandatnom,0,1
guarane,0,1
bahatost,0,1
virove,0,1
čangrizavu,0,1
ojađeno,0,1
gastrointestinalna,0,1
neradan,0,1
prijelomi,0,1
dupetu,0,1
dvomeču,0,1
zgrabiti,0,1
selendra,0,1
omatali,0,1
tapiri,0,1
civile,0,1
navodom,0,1
odudaraju,0,1
razgaljena,0,1
isteka,0,1
petrificirani,0,1
zezajući,0,1
prvoškolcima,0,1
zavario,0,1
parabole,0,1
nadskočio,0,1
odgađanju,0,1
magistarskom,0,1
nekvalificiranog,0,1
racijama,0,1
letargijom,0,1
generalnom,0,1
interenet,0,1
rascjepu,0,1
zatišjem,0,1
pravoj,0,1
restauratorskog,0,1
vrsnog,0,1
sprječavajući,0,1
rasplinuo,0,1
ranog,0,1
putevi,0,1
koloseum,0,1
ubojnog,0,1
estradnjaka,0,1
okrivi,0,1
višnji,0,1
naspe,0,1
bljesku,0,1
humaniziraju,0,1
skijat,0,1
bezgraničnoj,0,1
glasovima,0,1
neandertalcima,0,1
papinski,0,1
poruge,0,1
crvenima,0,1
treperavog,0,1
razigrao,0,1
nepovratnoj,0,1
pasažu,0,1
kremaljskom,0,1
novouređeni,0,1
regionalizmu,0,1
grabežljivcima,0,1
energičnošću,0,1
muljevitom,0,1
folderu,1,1
deprofesionalizaciji,0,1
gospin,0,1
diverzije,0,1
jedrenje,0,1
nadograđena,0,1
druželjubivošću,0,1
komunu,0,1
privatiziranja,0,1
obavezujućim,0,1
opipom,0,1
puzavi,0,1
telefonemobitele,0,1
asocijativnih,0,1
racijom,0,1
provučemo,0,1
uzvatio,0,1
voćinski,0,1
doministrici,0,1
izvučenim,0,1
oplođenog,0,1
razmotrilo,0,1
dalekovod,0,1
izgoreno,0,1
limfu,0,1
inficiranja,0,1
kreirat,0,1
varivu,0,1
naslonjenih,0,1
valorizirati,0,1
klijanje,0,1
umočiti,0,1
patos,0,1
postignite,0,1
bubanje,0,1
premještali,0,1
depozitne,0,1
legionara,0,1
debljamo,0,1
garde,0,1
šarafa,0,1
dirljivim,0,1
repici,0,1
obezglavi,0,1
hrvao,0,1
priznajmo,0,1
mjuzom,0,1
okultnih,0,1
prilaziš,0,1
konstatiralo,0,1
oslobodit,0,1
nagone,0,1
izložilo,0,1
nesvrhovita,0,1
uletavaju,0,1
oznojite,0,1
zabijelio,0,1
ispričam,0,1
mungosima,0,1
prtljažnih,0,1
vodoinstalateri,0,1
ustrašenost,0,1
kolumna,0,1
dostavljana,0,1
pokajništvo,0,1
dosuđenu,0,1
obrijano,0,1
jebač,0,1
nojevih,0,1
lanenim,0,1
neefikasnošću,0,1
brčića,0,1
topivog,0,1
vikend-praznici,0,1
arka,0,1
nametanjima,0,1
sabranih,0,1
odmaranje,0,1
gastroenterološke,0,1
stvarnoj,0,1
katapultiran,0,1
potpomognutoj,0,1
valutu,0,1
međuratnoga,0,1
unučice,0,1
specifičnim,0,1
plaćeniji,0,1
momentima,0,1
poslijepodne,0,1
nepotreban,0,1
modelirana,0,1
nesretnim,0,1
odsijecanju,0,1
venu,0,1
kreditodavatelji,0,1
intraokularne,0,1
najmirisnija,0,1
neetičnom,0,1
gašenju,0,1
profiterskog,0,1
skandaloznih,0,1
otoplili,0,1
pije,0,1
zapostavili,0,1
pačić,0,1
realiziranu,0,1
koronarne,0,1
desetorke,0,1
kronizam,0,1
šarolikosti,0,1
vonjao,0,1
skrećemo,0,1
fosfatima,0,1
nekonkurentniji,0,1
kolosijeci,0,1
iseljavanjima,0,1
vodnoga,0,1
kulturnog,0,1
dini,0,1
naprtnjačom,0,1
formulaciju,0,1
lokacijskog,0,1
efikasnima,0,1
diferencijalni,0,1
pjeskaši,0,1
urbanističkih,0,1
primljenima,0,1
karikirala,0,1
susjedina,0,1
nadirao,0,1
izlizati,0,1
recenziraju,0,1
saživjeti,0,1
zamagli,0,1
inovativnošću,0,1
deveteročlanu,0,1
naguravanja,0,1
zacrvene,0,1
entuzijastičnog,0,1
kartiranja,0,1
predsjednicama,0,1
cirkusantska,0,1
virusu,0,1
višedesetljetne,0,1
supernegativac,0,1
odnio,0,1
čepić,0,1
udaram,0,1
izložbe,0,1
inmates,1,0
najstrožije,0,1
nezašećerenu,0,1
nekakve,0,1
raskrinkane,0,1
nesklonosti,0,1
seljakanje,0,1
glavari,0,1
bespilotno,0,1
zabranjem,0,1
rotvajlerima,0,1
odgrizu,0,1
podobnije,0,1
pogibeljnosti,0,1
komičarkom,0,1
živopisne,0,1
nabrajamo,0,1
predosti,0,1
žustrih,0,1
vojno-političke,0,1
najčvršćim,0,1
unesi,0,1
kobna,0,1
kritičnu,0,1
nepoželjnu,0,1
razriješenu,0,1
ukočiti,0,1
poetičnom,0,1
postupamo,0,1
ateljeima,0,1
ratnicima,0,1
opisna,0,1
stisnem,0,1
likvor,0,1
prljavštinom,0,1
nadstrešnica,0,1
srebrenim,0,1
smetnula,0,1
junica,0,1
istakao,0,1
skupljanja,0,1
pesimistična,0,1
vizama,0,1
petočlani,0,1
zapreke,0,1
karoserijskoj,0,1
smjenjenog,0,1
brijačnicu,0,1
mikroplastici,0,1
rijetkome,0,1
prespektivni,0,1
upaljenih,0,1
seljanima,0,1
sramimo,0,1
sportsko-rekreacijska,0,1
građanima,0,1
najčudesniji,0,1
snažiti,0,1
zacrtava,0,1
ugroženiji,0,1
uvrijedili,0,1
ključalo,0,1
unutranjih,0,1
pravednosti,0,1
tunogojilištima,0,1
prestajati,0,1
sekularizacije,0,1
appointed,1,0
debilom,0,1
kuburaša,0,1
bolećivi,0,1
spasavanju,0,1
baktericidno,0,1
posvećenim,0,1
unca,0,1
onega,0,1
hidroterapija,0,1
reminiscencija,0,1
jaglaci,0,1
produktivnijima,0,1
mijenama,0,1
stradali,0,1
srljaju,0,1
šahovske,0,1
općepoznatoj,0,1
jeftinoga,0,1
primjerenijim,0,1
alpinke,0,1
opečenih,0,1
životinjo,0,1
stradaju,0,1
rikšu,0,1
trpljenje,0,1
količinu,0,1
recitalu,0,1
aerobik,0,1
eksfolijacija,0,1
ekspozitura,0,1
žestokom,0,1
podložene,0,1
predefenzivno,0,1
planetu,0,1
smješka,0,1
pedofilija,0,1
inficira,0,1
konjara,0,1
smrznuto,0,1
niskima,0,1
grozniji,0,1
onečišćivača,0,1
skupljenom,0,1
konditora,0,1
slobodnomislećim,0,1
ucrtanom,0,1
kočijaški,0,1
peel-off,1,0
crnohumorni,0,1
zasviram,0,1
kontingent,0,1
azilantskom,0,1
svrgne,0,1
dojavljivači,0,1
vrčeva,0,1
provodadžija,0,1
razrađen,0,1
izmučenim,0,1
najradikalnijoj,0,1
pacijentovoj,0,1
najznakovitijih,0,1
pretpostave,0,1
kamilicom,0,1
opservacija,0,1
transkripte,0,1
protunarodna,0,1
promotivnih,0,1
stogova,0,1
slijetanju,0,1
nazdravljamo,0,1
infracrvenog,0,1
ovakvih,0,1
autopraonica,0,1
skontao,0,1
motivacijskom,0,1
posjetiteljskoga,0,1
nadmoćnosti,0,1
puščani,0,1
olujnih,0,1
omotali,0,1
protekcijom,0,1
tamburin,0,1
puščane,0,1
otopljenom,0,1
ordene,0,1
ispuštene,0,1
glasit,0,1
transparetnosti,0,1
dogodile,0,1
neformalna,0,1
experts,1,0
režiseri,0,1
brecala,0,1
najkonkurentnijim,0,1
mužike,0,1
veći,0,1
nedefinirani,0,1
začarala,0,1
košute,0,1
leševima,0,1
cenzuriranu,0,1
usreće,0,1
olakšavate,0,1
nadjenule,0,1
uprvo,0,1
mladenačko,0,1
nametnik,0,1
kubura,0,1
nevečer,0,1
kvalfikacijama,0,1
statusna,0,1
pronevjerile,0,1
utjelovile,0,1
evo,0,1
narkomankom,0,1
obješena,0,1
prebivanja,0,1
zagledate,0,1
namjestili,0,1
otekne,0,1
uglancani,0,1
insolventno,0,1
bibinjskom,0,1
minulih,0,1
otpuhujući,0,1
odlijepilo,0,1
upamtila,0,1
popularnijoj,0,1
dobronamjerni,0,1
higijeničari,0,1
odrješit,0,1
potkožju,0,1
turbobenzince,0,1
minskom,0,1
numerološki,0,1
konzumiranju,0,1
orahovca,0,1
opstruiranju,0,1
zvonjava,0,1
komplementarne,0,1
naletim,0,1
ogladnjeli,0,1
hektarima,0,1
olimpijske,0,1
preparativne,0,1
aludirali,0,1
filipinskim,0,1
talenat,0,1
tunel,0,1
kakadua,0,1
pucajte,0,1
prijetila,0,1
opasan,0,1
pilaju,0,1
parafrazi,0,1
pacijentova,0,1
rabijatno,0,1
suzdržavao,0,1
odična,0,1
tena,0,1
dolijevali,0,1
imajmo,0,1
laufa,0,1
telekomunikacije,0,1
predugovore,0,1
unukove,0,1
ranjenost,0,1
komičarske,0,1
batinašima,0,1
gromoglasnu,0,1
relikvija,0,1
političko-ekonomsku,0,1
gušterice,0,1
značajnog,0,1
trajnijeg,0,1
recitiranju,0,1
uzbunjeni,0,1
zaživjele,0,1
pastirićima,0,1
siromašnih,0,1
ljekarničkim,0,1
kimajući,0,1
off-road,1,0
e-dnevniku,0,1
napuhavanjem,0,1
kompetentnije,0,1
potrefiti,0,1
šikanirali,0,1
kamenovao,0,1
prepriječili,0,1
plišanac,0,1
materijalni,0,1
obrasta,0,1
velesili,0,1
geopolitičkih,0,1
hiperbaričnim,0,1
zamantati,0,1
kartuša,0,1
ozbiljnima,0,1
ekumenizmu,0,1
čovjekoljublju,0,1
breka,0,1
izmakli,0,1
drzak,0,1
dopunio,0,1
socijalno-liberalna,0,1
urin,0,1
orijentirajte,0,1
skojevske,0,1
studenskih,0,1
obuzetost,0,1
mjestim,0,1
socioekonomskom,0,1
alimentirati,0,1
rezultatski,0,1
prostranijih,0,1
kupicom,0,1
klupčica,0,1
blijedožute,0,1
terariju,0,1
kralježničke,0,1
prepravljati,0,1
žitnih,0,1
vratni,0,1
nastavljan,0,1
usredotočenu,0,1
postpunk,0,1
jako,0,1
potpomagao,0,1
fokusirana,0,1
samoocjenjivanje,0,1
kontrola,0,1
premošćivanje,0,1
udobnijih,0,1
brevijar,0,1
peradarstvom,0,1
usluživanje,0,1
perače,0,1
prosuđujem,0,1
drenažni,0,1
najistančanijeg,0,1
dekompozicije,0,1
asocijativne,0,1
graševinu,0,1
mirovinskoj,0,1
prevlada,0,1
in-vitro,1,1
kimnuti,0,1
ublaženom,0,1
uskočka,0,1
muževnosti,0,1
prodiskutirati,0,1
uzgajivači,0,1
umočimo,0,1
pljačkale,0,1
neinventivni,0,1
priredila,0,1
ispustom,0,1
pjevačevog,0,1
satkano,0,1
vedrijeg,0,1
proslavljenih,0,1
vijezda,0,1
kućanici,0,1
stigmatizirane,0,1
bespovratnom,0,1
neurokirurg,0,1
morbidnih,0,1
dehumanizira,0,1
najraznovrsnijim,0,1
odsječenom,0,1
cijanovodične,0,1
predsjedavajućoj,0,1
preznojavao,0,1
preponskog,0,1
etiketirani,0,1
pažljivim,0,1
vojno-redarstvenoj,0,1
tulumu,0,1
oduška,0,1
financijsko-ekonomskom,0,1
ponudi,0,1
ježom,0,1
redovnoga,0,1
neravnog,0,1
otkopavanja,0,1
zadovoljile,0,1
studenoga,0,1
nastrijeljen,0,1
krupicom,0,1
autoputevima,0,1
kapetanice,0,1
nostalgičare,0,1
naive,1,1
relativiziralo,0,1
radijatorsko,0,1
prezahtjevnim,0,1
smirnu,0,1
majonezi,0,1
grlu,0,1
tučnjavom,0,1
promoviranoj,0,1
hejterom,0,1
zagrme,0,1
darovita,0,1
nepodopštine,0,1
utiču,0,1
uleta,0,1
koluta,0,1
potkrijepljeno,0,1
navlačite,0,1
zimzeleni,0,1
parkovnim,0,1
prevjesima,0,1
kanadskoj,0,1
pariške,0,1
obratnoj,0,1
susatava,0,1
višnjičkih,0,1
retkom,0,1
haljini,0,1
metapodatke,0,1
mršavjela,0,1
obrtnicima,0,1
pravašku,0,1
izmiješanim,0,1
doušnikom,0,1
stoga,0,1
plastičnoj,0,1
menstruacijskom,0,1
prednjici,0,1
glazura,0,1
znakovita,0,1
